file_name,/JS,/AA,/OpenAction,/AcroForm,/RichMedia,/Launch,/EmbeddedFile,/XFA,/URI,/F,/GoToE,/Extends,/Annot,/Length,/Filter,/FlateDecode,/XObject,/Encrypt,/CreationDate,/Author,subject,/ModDate,html,Script,powershell.exe,cmd.exe,ascii_c,sys,root,reg,exe,http,domain,filepath,ascii,xml,dll,unescape,%u9090%u9090,getIcon,temptmp,eval,%appdata%,chunk,base64,mkdir,replace,fromCharCode,getAnnots,ip,xref_size,trailer_size,file_size,nof_stream,class
file_342,0,0,0,0,0,0,0,0,2,0,0,7,2,0,34,32,23,0,2,2,1,1,1,2,0,0,0,0,2,0,12,6,11,36,65,2,0,0,0,0,1,2,0,0,0,0,0,0,0,6,838,1662,93.238,91,0
file_343,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,7.755,10,1
file_344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,25.632,5,0
file_345,0,0,0,1,0,0,0,0,3,0,0,0,3,3,23,22,3,0,2,2,2,1,1,2,0,0,0,6,0,0,1,3,6,25,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,192,331,225.678,55,0
file_346,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,11.992,4,1
file_347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,46,29.964,9,0
file_348,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,16,16,8.12,10,1
file_349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,109,52.371,31,0
file_350,0,0,0,1,0,0,8,1,0,1,0,0,1,0,9,9,1,0,2,2,2,0,2,2,0,0,0,0,0,0,3,8,1,10,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,4,20,20,13.029,38,0
file_351,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,16.52,8,1
file_352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,2,2,1,1,2,0,0,0,0,0,0,1,2,7,6,7,2,0,1,0,0,1,0,0,0,0,0,0,0,0,4,22,22,230.748,16,1
file_353,0,0,0,3,0,0,12,0,0,0,0,5,0,1,102,101,132,0,0,1,8,0,2,10,0,0,0,13,3,0,1,13,13,192,192,12,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,145.824,444,0
file_354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,88.336,6,0
file_355,0,0,0,0,0,0,0,0,26,0,0,0,26,0,6,5,4,0,3,2,2,0,3,4,0,0,0,3,0,0,1,4,33,10,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,131,80.741,36,1
file_356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,103,9,0,2,2,1,1,1,8,0,0,0,14,0,0,1,9,25,119,135,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,298,298,210.149,271,0
file_357,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,5.645,8,1
file_358,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,16.949,8,1
file_359,0,0,0,1,0,0,0,0,2,0,0,0,2,3,23,22,3,0,2,2,2,1,2,2,0,0,0,6,0,0,1,3,6,25,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,128,203,188.388,56,0
file_360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,32,0,2,2,1,1,1,10,0,0,0,9,0,0,1,11,31,70,110,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,206,206,437.969,183,1
file_361,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,16,16,10.701,7,1
file_362,0,0,0,2,0,0,0,0,0,0,0,3,0,0,53,51,20,0,0,1,7,0,1,4,0,0,0,14,2,0,1,2,16,68,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,84.697,156,0
file_363,0,0,0,1,0,0,0,0,0,0,0,0,0,48,121,113,74,0,0,1,1,0,21,4,0,0,0,43,21,0,2,20,1,122,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0,3333.23,395,0
file_364,0,0,0,2,0,0,8,0,0,0,0,2,0,0,43,42,18,0,0,1,12,0,2,12,0,0,0,7,3,0,1,9,7,56,56,9,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,72.591,166,0
file_365,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,11,0,0,2,2,2,1,2,4,0,0,0,4,0,0,3,2,1,12,21,0,0,0,0,0,3,2,0,0,0,0,2,0,0,9,39,39,64.65,47,0
file_366,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,4,5,0,3,2,2,0,1,2,0,0,0,3,0,0,1,4,11,13,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,75,218.857,37,0
file_367,2,0,1,1,0,0,0,1,0,1,0,0,1,0,4,4,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,2,1,5,4,2,0,0,0,0,1,2,0,0,0,0,0,1,0,1,15,15,5.155,12,1
file_368,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,4,0,0,0,0,0,0,1,0,1,3,4,0,0,1,1,2,0,0,0,0,0,0,2,0,0,3,15,15,7.019,11,1
file_369,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,5.035,2,1
file_370,0,0,0,1,0,0,0,0,0,0,0,3,0,6,164,161,111,0,0,1,3,0,7,7,0,0,0,60,3,0,1,10,9,186,296,7,0,0,0,0,2,0,0,0,0,0,3,0,0,15,0,0,859.063,477,0
file_371,0,0,0,0,0,0,0,0,3,0,0,0,3,1,23,23,4,0,2,2,2,1,2,4,0,0,0,9,0,0,6,4,7,25,95,3,0,0,0,0,2,0,0,0,0,0,0,0,0,15,157,253,156.364,85,0
file_372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,2,2,1,1,1,2,0,0,0,0,0,0,1,3,9,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,87,36.358,19,0
file_373,0,0,0,3,0,0,11,0,0,0,0,11,0,1,97,96,93,0,0,1,5,0,2,16,0,0,0,14,3,0,1,12,15,161,166,11,0,0,0,0,5,0,0,0,0,0,0,0,0,21,0,0,153.843,389,0
file_374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,2,2,3,1,1,3,0,0,0,0,2,0,2,2,7,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,93,176,17.631,27,0
file_375,0,0,0,2,0,0,0,0,0,0,0,10,0,0,97,95,116,0,0,1,6,0,1,7,0,0,0,11,3,0,8,2,25,177,185,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,138.139,387,0
file_376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,3,3,1,2,1,19,0,0,0,19,0,0,1,20,62,131,155,19,0,0,0,0,0,0,0,0,0,0,0,0,0,21,383,733,365.032,336,0
file_377,0,0,0,1,0,0,0,0,0,0,0,0,0,3,30,29,3,0,0,1,3,0,2,3,0,0,0,7,2,0,1,3,6,32,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,203.563,74,0
file_378,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,77.52,5,1
file_379,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.36,2,1
file_380,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,17.431,7,1
file_381,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.321,8,1
file_382,0,0,0,0,0,0,0,0,0,2,0,0,0,3,21,21,0,0,2,2,1,1,1,4,0,0,0,9,4,0,1,3,20,25,29,3,3,1,0,0,0,0,0,0,0,0,2,0,0,6,0,0,150.907,72,1
file_383,0,0,1,0,0,0,0,0,0,0,0,10,0,17,177,174,40,0,0,1,3,0,2,15,0,0,0,5,4,0,13,9,6,179,184,6,5,0,0,0,0,8,0,0,0,0,2,0,0,35,0,0,1080.504,423,0
file_384,0,0,0,1,0,0,0,0,0,5,0,0,30,0,52,52,3,0,2,2,2,1,1,3,0,0,0,6,0,0,16,2,7,54,94,2,0,0,0,0,1,0,0,0,0,0,2,0,0,25,291,548,289.334,152,0
file_385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,26.346,5,0
file_386,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13.274,3,1
file_387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,79.816,5,0
file_388,0,0,0,1,0,0,0,0,0,0,0,2,0,2,41,39,5,0,0,1,3,0,3,3,0,0,0,10,2,0,1,3,6,43,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,209.598,100,0
file_389,0,0,0,0,0,0,0,0,2,2,0,0,2,0,11,11,0,0,2,2,1,1,1,5,0,0,0,4,0,0,1,6,18,16,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,55,60.318,47,0
file_390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,25.436,5,0
file_391,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.383,8,1
file_392,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,73,24,0,5,4,4,4,1,8,0,0,0,41,0,0,4,9,61,85,109,9,0,0,0,0,2,0,0,0,0,0,0,0,0,14,203,877,326.466,238,0
file_393,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,4,2,0,2,2,1,1,1,2,0,0,0,0,0,0,1,2,6,27,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,47,93.301,55,0
file_394,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,2,2,2,1,1,2,0,0,0,0,0,0,1,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,25,34.871,11,0
file_395,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,12.716,3,1
file_396,0,0,0,2,0,0,8,0,0,0,0,3,0,0,59,58,54,0,0,1,4,0,2,7,0,0,0,7,3,0,1,9,6,96,97,9,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,88.569,231,0
file_397,5,1,0,2,0,0,0,0,0,332,0,0,329,0,43,43,333,0,3,3,3,2,1,3,0,0,0,11,2,0,1,4,15,375,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2036,8126,292.451,445,0
file_398,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,4,2,0,2,2,1,1,1,2,0,0,0,0,0,0,1,2,6,22,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,42,79.781,45,0
file_399,0,0,0,1,0,0,8,1,0,1,0,0,1,0,9,9,1,0,2,2,2,0,2,2,0,0,0,0,0,0,1,8,1,10,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,4,20,20,12.898,36,1
file_400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13.389,3,1
file_401,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,16,16,14.975,8,1
file_402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,0,1,3,4,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1.979,8,1
file_403,0,0,0,0,0,0,1,0,0,5,0,0,0,0,45,45,0,0,2,2,2,1,5,17,0,0,0,10,0,0,12,14,6,47,69,14,0,0,0,0,2,0,0,0,0,0,2,0,0,30,119,201,111.551,199,0
file_404,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.396,8,1
file_405,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.166,9,1
file_406,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.211,9,1
file_407,0,0,0,1,0,0,0,0,0,0,0,0,0,93,2540,2447,113,0,0,1,1,0,3,23,0,0,0,43,2,0,2,17,54,2557,2922,17,4,0,0,0,2,0,0,0,0,0,0,0,0,91,0,0,7835.64,5271,0
file_408,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,15.522,8,1
file_409,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.08,9,1
file_410,0,0,0,0,0,0,0,0,21,0,0,0,21,0,5,4,3,0,3,2,2,0,3,4,0,0,0,3,0,0,1,4,28,9,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,111,83.658,34,1
file_411,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14,13,5,0,2,2,2,1,1,4,0,0,0,4,2,0,2,4,8,16,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,142,255,78.805,47,0
file_412,2,1,2,0,0,1,0,0,1,3,0,0,1,1,4,4,3,0,2,2,2,1,2,2,0,1,0,2,2,0,3,3,14,6,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,21,32,63.148,21,0
file_413,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,76.118,5,1
file_414,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,17.216,8,1
file_415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,74.877,5,0
file_416,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.183,9,1
file_417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,2,2,1,1,1,0,0,0,0,0,2,0,1,0,1,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,75,22.663,28,0
file_418,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,9,9,5.97,8,1
file_419,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.26,8,1
file_420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,75.971,5,0
file_421,0,0,0,0,0,0,0,0,22,0,0,0,22,0,4,4,2,0,2,2,3,0,1,3,0,0,0,3,0,0,1,3,23,7,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,56,56,35.235,24,1
file_422,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,18,0,0,3,2,2,2,6,6,0,0,0,6,0,0,2,2,15,21,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,51,123,188.888,69,0
file_423,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,1,4,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,2,0,0,0,0,2,1,0,3,15,15,3.687,9,1
file_424,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,9,9,12.261,4,1
file_425,0,0,0,1,0,0,0,0,0,0,0,2,0,0,46,46,32,0,2,2,2,1,1,3,0,0,0,0,2,0,1,3,7,55,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,356,649,55.502,88,0
file_426,11,0,0,1,0,0,0,0,0,0,0,0,0,0,51,50,46,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,52,53,0,0,0,0,0,0,2,0,3,0,0,2,0,0,3,69,69,56.004,106,1
file_427,0,0,0,0,0,0,0,0,1,0,0,0,1,1,33,33,12,0,2,2,2,1,2,2,0,0,0,14,0,0,4,3,6,35,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,232,362,185.391,106,0
file_428,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.381,9,1
file_429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,93.523,5,0
file_430,0,0,1,0,0,0,0,0,32,0,0,0,33,0,14,14,3,0,2,2,2,1,2,2,0,0,0,3,0,0,1,34,41,16,45,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,230,382,65.084,44,0
file_431,0,0,0,1,0,0,0,0,1,0,0,0,1,1,19,18,3,0,2,2,2,1,2,2,0,0,0,8,0,0,1,3,6,21,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,280,521,156.542,53,0
file_432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,1,3,0,1,4,0,0,0,3,2,0,1,2,7,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,32.297,35,0
file_433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,27.389,4,0
file_434,0,0,0,1,0,0,0,0,3,6,0,0,4,1,17,16,8,0,3,3,4,2,1,2,0,0,0,8,0,0,2,6,9,18,28,3,0,0,0,0,1,0,0,0,0,0,2,0,0,10,79,119,147.13,55,0
file_435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,80.281,5,0
file_436,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.665,8,1
file_437,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,10,0,0,2,2,2,1,1,2,0,0,0,0,0,0,2,2,9,471,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,514,746,162.517,492,0
file_438,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6,3,0,2,2,4,0,1,4,0,0,0,4,0,0,1,4,1,10,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,34,34,68.067,35,1
file_439,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,0,1,0,0,0,0,0,0,0,2,0,1,2,3,0,2,0,0,0,1,2,0,0,0,0,0,1,0,1,10,10,17.809,7,1
file_440,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,8.07,8,1
file_441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,51,16.845,13,0
file_442,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,73.508,5,1
file_443,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,11,8.139,9,1
file_444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,23.69,5,0
file_445,0,0,0,1,0,0,0,0,0,5,0,0,22,0,55,55,3,0,2,2,2,1,1,3,0,0,0,6,0,0,10,3,7,57,108,2,2,0,0,0,2,2,0,0,0,0,3,0,0,29,286,545,399.559,161,0
file_446,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,2,4,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,22,13.383,8,1
file_447,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,15.358,8,1
file_448,0,0,0,0,0,0,0,0,1,1,0,1,1,0,19,19,0,0,4,4,4,3,1,3,0,0,0,0,2,0,2,4,20,23,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,256,1415,53.352,57,0
file_449,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,10,10,7.648,5,1
file_450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,0,0,2,2,4,1,1,2,0,0,0,0,0,0,6,3,9,19,35,2,2,0,0,0,2,0,0,0,0,0,0,0,0,15,60,104,83.27,63,0
file_451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232.193,2,1
file_452,2,0,1,0,0,0,0,0,0,1,0,0,2,1,3,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,1,0,0,0,2,0,0,0,0,2,0,1,3,11,11,38.068,12,1
file_453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,22,3,0,0,1,3,0,2,3,0,0,0,6,2,0,1,2,6,25,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,86.6,63,0
file_454,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,0,0,3,2,1,2,1,2,0,0,0,3,0,0,1,2,6,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,47,26.937,22,0
file_455,0,0,0,2,0,0,0,0,0,0,0,8,0,0,47,45,2,0,0,1,10,0,1,6,0,0,0,10,2,0,1,2,29,51,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,100.247,131,0
file_456,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,29,29,12.061,4,1
file_457,0,0,0,1,0,0,0,0,4,6,0,0,5,1,21,20,8,0,3,3,6,2,1,3,0,0,0,13,0,0,2,6,9,22,34,3,0,0,0,0,0,2,0,0,0,0,0,0,0,10,92,145,161.313,70,0
file_458,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.902,8,1
file_459,0,0,0,1,0,0,8,1,0,1,0,0,1,0,9,9,1,0,2,2,2,0,1,2,0,0,0,0,0,0,1,8,1,10,9,8,0,1,0,0,1,0,0,0,0,0,0,0,0,4,20,20,13.062,34,1
